City,State,Zip,Latitude,Longitude,Timezone,DST
Raleigh,NC,27622,35.797692,-78.625265,-5,1
Horse Shoe,NC,28742,35.362016,-82.60353,-5,1
Yosemite National Park,CA,95389,37.699662,-119.67529,-8,1
Old Station,CA,96071,40.646417,-121.4418,-8,1
Suquamish,WA,98392,47.735065,-122.55751,-8,1
Fort Hill,PA,15540,39.798343,-79.22064,-5,1
Unionville,PA,19375,39.901177,-75.750203,-5,1
Tuscaloosa,AL,35403,33.205073,-87.52749,-6,1
Lyndon Center,VT,5850,44.481915,-71.988258,-5,1
Landing,NJ,7850,40.908198,-74.65749,-5,1
Roosevelt,NJ,8555,40.22142,-74.47378,-5,1
Yorktown Heights,NY,10598,41.296874,-73.78934,-5,1
New Suffolk,NY,11956,40.991836,-72.47505,-5,1
Jamesville,NY,13078,42.973991,-76.07493,-5,1
Burlington,MA,1803,42.506362,-71.20008,-5,1
Metairie,LA,70006,30.013985,-90.19128,-6,1
Dry Creek,LA,70637,30.685067,-92.98065,-6,1
Oklahoma City,OK,73164,35.551409,-97.407537,-6,1
Ridgeway,MI,49275,41.988026,-83.865674,-5,1
Altoona,IA,50009,41.644716,-93.46641,-6,1
Weldon,IA,50264,40.89222,-93.70988,-6,1
Chugwater,WY,82210,41.742212,-104.82923,-7,1
Big Piney,WY,83113,42.557035,-110.11482,-7,1
Agoura Hills,CA,91376,33.786594,-118.298662,-8,1
San Diego,CA,92179,32.572602,-116.918724,-8,1
San Francisco,CA,94141,37.784827,-122.727802,-8,1
Albuquerque,NM,87111,35.135303,-106.52223,-7,1
Modesto,CA,95351,37.626067,-120.99955,-8,1
Termo,CA,96132,40.921124,-120.62265,-8,1
Truckee,CA,96161,39.339574,-120.22805,-8,1
Muskogee,OK,74401,35.739681,-95.40711,-6,1
Gainesville,TX,76241,33.610384,-97.03692,-6,1
Columbus,NE,68601,41.437838,-97.37192,-6,1
Atlanta,NE,68923,40.370382,-99.47144,-6,1
Duncan,MS,38740,34.033462,-90.78544,-6,1
Scott,MS,38772,33.569415,-91.0742,-6,1
Chilhowee,MO,64733,38.581879,-93.82496,-6,1
Kennard,NE,68034,41.465023,-96.2123,-6,1
Fanshawe,OK,74935,34.951143,-94.90421,-6,1
Dallas,TX,75222,32.767268,-96.777626,-6,1
Clarksville,TX,75426,33.626445,-95.03534,-6,1
Lorena,TX,76655,31.393062,-97.16178,-6,1
Houston,TX,77045,29.629111,-95.43841,-6,1
Anderson,TX,77830,30.536223,-96.0229,-6,1
Westhoff,TX,77994,29.195217,-97.47799,-6,1
Rudyard,MT,59540,48.525132,-110.54993,-7,1
Laura,IL,61451,40.953365,-89.94259,-6,1
Dewitt,IL,61735,40.193547,-88.79575,-6,1
Sioux Falls,SD,57110,43.544375,-96.65801,-6,1
Sutton,ND,58484,47.399657,-98.44052,-6,1
Sherwood,ND,58782,48.944324,-101.72643,-6,1
Upham,ND,58789,48.567655,-100.80621,-6,1
Musselshell,MT,59059,46.455469,-108.0903,-7,1
Gruver,TX,79040,36.27128,-101.49483,-6,1
Little Rock,AR,72219,34.751918,-92.392487,-6,1
Mutual,OK,73853,36.223999,-99.1237,-6,1
Onemo,VA,23130,37.405038,-76.27785,-5,1
Coeburn,VA,24230,36.952634,-82.46657,-5,1
Glen Wilton,VA,24438,37.555083,-79.786151,-5,1
Rodman,NY,13682,43.842808,-75.90347,-5,1
Buffalo,NY,14210,42.866708,-78.83139,-5,1
Rochester,NY,14673,43.286024,-77.684264,-5,1
Pittsburgh,PA,15259,40.434436,-80.024817,-5,1
Cadogan,PA,16212,40.7532,-79.58296,-5,1
Pleasant Hall,PA,17246,40.049118,-77.671754,-5,1
Grand Ridge,FL,32442,30.698517,-85.01619,-6,1
Washington,DC,20573,38.893311,-77.014647,-5,1
Hydes,MD,21082,39.470274,-76.45964,-5,1
Baltimore,MD,21280,39.284707,-76.620489,-5,1
Pleasant Valley,VA,22848,38.384681,-78.891422,-5,1
Gwynn,VA,23066,37.501358,-76.28453,-5,1
Bernardsville,NJ,7924,40.72344,-74.57753,-5,1
Mount Vernon,NY,10553,40.909288,-73.8215,-5,1
New Rochelle,NY,10805,40.897783,-73.77933,-5,1
Malverne,NY,11565,40.675249,-73.67298,-5,1
Mobile,AL,36612,30.753155,-88.11116,-6,1
Nolensville,TN,37135,35.940383,-86.6686,-6,1
Reagan,TN,38368,35.502859,-88.36148,-6,1
Crompond,NY,10517,41.300561,-73.861217,-5,1
Ephrata,PA,17522,40.174994,-76.17619,-5,1
New Bedford,MA,2744,41.610754,-70.91453,-5,1
Dresden,ME,4342,44.07685,-69.75012,-5,1
Kensett,AR,72082,35.233947,-91.67048,-6,1
Stillwater,OK,74074,36.105571,-97.07631,-6,1
Wagoner,OK,74477,35.963567,-95.513856,-6,1
David,KY,41616,37.587133,-82.87272,-5,1
Rushville,IL,62681,40.134957,-90.55222,-6,1
Saint Louis,MO,63196,38.6531,-90.243462,-6,1
New Orleans,LA,70143,30.032997,-89.882564,-6,1
Saint Benedict,LA,70457,30.42551,-89.881256,-6,1
Saint Paul,MN,55104,44.953665,-93.15922,-6,1
Esko,MN,55733,46.708371,-92.36434,-6,1
Attica,OH,44807,41.069216,-82.87708,-5,1
Daleville,IN,47334,40.117139,-85.54205,-5,0
Hampstead,MD,21074,39.613293,-76.84802,-5,1
Des Moines,IA,50321,41.542789,-93.66189,-6,1
Milwaukee,WI,53280,43.040963,-87.957786,-6,1
Racine,WI,53407,42.731224,-87.782818,-6,1
Aurora,CO,80047,39.738752,-104.408349,-7,1
Byers,CO,80103,39.746563,-104.17162,-7,1
Naco,AZ,85620,31.385182,-109.919794,-7,0
Oakville,CA,94562,38.437887,-122.399101,-8,1
Ingleside,TX,78362,27.866143,-97.20712,-6,1
Anton,TX,79313,33.823216,-102.16413,-6,1
Bullhead City,AZ,86430,35.256802,-114.49451,-7,0
Elliott,IL,60933,40.465744,-88.26994,-6,1
Kewanee,IL,61443,41.247536,-89.92848,-6,1
Bloomington,IL,61709,40.461431,-88.953015,-6,1
Shirley,IL,61772,40.399689,-89.06088,-6,1
Santee,CA,92071,32.84681,-116.98983,-8,1
Pittsburgh,PA,15209,40.492618,-79.97458,-5,1
West Alexander,PA,15376,40.101254,-80.50229,-5,1
Lake City,PA,16423,42.019394,-80.34064,-5,1
Dover,DE,19904,39.161639,-75.5587,-5,1
Ridgely,MD,21686,38.88927,-75.861191,-5,1
Chester Gap,VA,22623,38.853733,-78.141239,-5,1
Wood River Junction,RI,2894,41.444078,-71.69556,-5,1
Ferrisburg,VT,5456,44.204926,-73.25143,-5,1
Ridgefield,NJ,7657,40.832421,-74.00399,-5,1
Stony Creek,NY,12878,43.426652,-73.96174,-5,1
Mickleton,NJ,8056,39.785219,-75.25304,-5,1
Whiting,NJ,8759,39.943541,-74.36949,-5,1
Sunbury,PA,17801,40.856105,-76.77124,-5,1
Erwin,TN,37650,36.128301,-82.4273,-5,1
Silver Creek,MS,39663,31.590797,-90.00583,-6,1
Smithdale,MS,39664,31.328058,-90.67792,-6,1
Orlando,FL,32827,28.425221,-81.30353,-5,1
Albany,OH,45710,39.202517,-82.21421,-5,1
Cromwell,IN,46732,41.386918,-85.63924,-5,0
Muncie,IN,47304,40.215398,-85.43636,-5,0
Sylacauga,AL,35150,33.185782,-86.25105,-6,1
York,AL,36925,32.487726,-88.2679,-6,1
Orlando,WV,26412,38.891517,-80.5648,-5,1
Sherman,WV,26173,38.95192,-81.709496,-5,1
Columbus,OH,43291,39.969036,-83.011389,-5,1
River Rouge,MI,48218,42.269288,-83.13676,-5,1
Redford,MI,48240,42.426285,-83.30197,-5,1
Lakeview,MI,48850,43.447625,-85.25628,-5,1
Sacramento,CA,95817,38.551106,-121.45996,-8,1
Sacramento,CA,95833,38.616891,-121.49623,-8,1
Granada,CO,81041,37.962678,-102.33025,-7,1
Bonners Ferry,ID,83805,48.770783,-116.41051,-8,1
Southmayd,TX,76268,33.621928,-96.7649,-6,1
Corpus Christi,TX,78418,27.633433,-97.26792,-6,1
Buchanan Dam,TX,78609,30.744225,-98.43167,-6,1
Hillsdale,KS,66036,38.658068,-94.852061,-6,1
Cedar Point,KS,66843,38.224172,-96.77229,-6,1
Halsey,NE,69142,41.931243,-100.27285,-6,1
Carthage,SD,57323,44.157714,-97.7152,-6,1
Raleigh,NC,27621,35.797692,-78.625265,-5,1
Charlotte,NC,28277,35.054546,-80.81792,-5,1
Ladoga,IN,47954,39.903358,-86.80388,-5,0
Clawson,MI,48398,42.660091,-83.3863,-5,1
Pewamo,MI,48873,42.987795,-84.84263,-5,1
Holly Ridge,MS,38749,33.628715,-90.607457,-6,1
Fallentimber,PA,16639,40.687083,-78.47615,-5,1
Snow Shoe,PA,16874,41.034029,-77.93356,-5,1
East Texas,PA,18046,40.538843,-75.568502,-5,1
Rancocas,NJ,8073,40.010461,-74.86762,-5,1
Cobleskill,NY,12043,42.696926,-74.52436,-5,1
Grafton,NY,12082,42.772624,-73.446834,-5,1
Cherry Valley,NY,13320,42.772775,-74.7359,-5,1
Victoria,VA,23974,36.987595,-78.23285,-5,1
North Jay,ME,4262,45.063384,-70.381639,-5,1
Atlanta,NY,14808,42.560553,-77.47257,-5,1
Baltimore,MD,21263,39.284707,-76.620489,-5,1
Barranquitas,PR,618,18.185463,-66.305827,-4,0
Holland,MA,1521,42.054676,-72.16137,-5,1
Maxie,VA,24628,37.308652,-82.18593,-5,1
Charleston,WV,25320,38.530623,-81.62565,-5,1
Fort Worth,TX,76134,32.649855,-97.33358,-6,1
Warren,ID,83671,45.273532,-115.69194,-7,1
Marana,AZ,85653,32.454488,-111.26232,-7,0
Coldspring,TX,77331,30.619313,-95.13802,-6,1
Exeter,MO,65647,36.690297,-93.98011,-6,1
Udall,MO,65766,36.545211,-92.25803,-6,1
Pittston,PA,18643,41.337585,-75.81587,-5,1
Philadelphia,PA,19135,40.023611,-75.04966,-5,1
Philadelphia,PA,19179,40.001811,-75.11787,-5,1
Malvern,PA,19355,40.042957,-75.53221,-5,1
Valley Bend,WV,26293,38.758699,-79.91798,-5,1
Harwinton,CT,6791,41.754872,-73.06927,-5,1
Aquebogue,NY,11931,40.922326,-72.637078,-5,1
Schenectady,NY,12307,42.804076,-73.93571,-5,1
Parmele,NC,27861,35.819037,-77.314288,-5,1
Burke,VA,22009,38.831813,-77.288755,-5,1
Glen Allen,VA,23059,37.686152,-77.53651,-5,1
Richmond,VA,23274,37.524246,-77.493157,-5,1
Norfolk,VA,23502,36.855247,-76.21233,-5,1
Collins,NY,14034,42.498791,-78.8835,-5,1
Sanborn,NY,14132,43.140056,-78.88297,-5,1
Dresden,NY,14441,42.684588,-76.95775,-5,1
Groveton,NH,3582,44.610605,-71.48147,-5,1
Intercession City,FL,33848,28.26074,-81.50669,-5,1
Kodak,TN,37764,35.97555,-83.61374,-5,1
Low Moor,VA,24457,37.802424,-79.86351,-5,1
Nitro,WV,25143,38.417852,-81.8321,-5,1
Washington,KY,41096,38.61225,-83.808021,-5,1
Cleveland,OH,44120,41.472352,-81.58211,-5,1
Warren,OH,44488,41.317424,-80.761269,-5,1
Dennis,MS,38838,34.552421,-88.25935,-6,1
Lexington,KY,40585,38.028269,-84.471505,-5,1
Sautee Nacoochee,GA,30571,34.696896,-83.68012,-5,1
Stoneville,NC,27048,36.47266,-79.90522,-5,1
Greensboro,NC,27429,36.080707,-80.0244,-5,1
Miami,FL,33151,25.832074,-80.20942,-5,1
Ocklawaha,FL,32183,29.084013,-81.8349,-5,1
Honolulu,HI,96807,24.859832,-168.021815,-10,0
Butte Falls,OR,97522,42.530663,-122.54822,-8,1
May,ID,83253,44.486997,-113.80293,-7,1
Gooding,ID,83330,42.944346,-114.70605,-7,1
Yuma,AZ,85366,32.609959,-114.631172,-7,0
San Jose,CA,95190,37.189396,-121.705327,-8,1
La Jara,NM,87027,36.151633,-107.00449,-7,1
Sudan,TX,79371,34.068183,-102.52625,-6,1
Schell City,MO,64783,38.005777,-94.10004,-6,1
Hermitage,MO,65668,37.913567,-93.30305,-6,1
Gregory,SD,57533,43.229236,-99.42096,-6,1
Young America,MN,55566,44.805487,-93.766524,-6,1
San Marcos,TX,78667,30.054378,-98.003574,-6,1
Allison,TX,79003,35.629034,-100.09291,-6,1
Lubbock,TX,79406,33.583798,-101.87525,-6,1
Mineola,TX,75773,32.674657,-95.46982,-6,1
Denton,TX,76203,33.246457,-97.127027,-6,1
Waco,TX,76797,31.553646,-97.203166,-6,1
New Orleans,LA,70119,29.974504,-90.08747,-6,1
New Orleans,LA,70160,30.032997,-89.882564,-6,1
Abbeville,LA,70511,30.032434,-92.176655,-6,1
Herrin,IL,62948,37.804014,-89.02702,-6,1
Kansas City,MO,64119,39.202654,-94.51816,-6,1
Manitou,OK,73555,34.50847,-98.96369,-6,1
Hills,MN,56138,43.529153,-96.36669,-6,1
Salt Lake City,UT,84112,40.76784,-111.83805,-7,1
Rodeo,NM,88056,31.766132,-108.93389,-7,1
Garita,NM,88421,35.313786,-104.47567,-7,1
Calistoga,CA,94515,38.597907,-122.60952,-8,1
Sprague,WA,99032,47.273264,-117.99082,-8,1
Beaverton,OR,97075,45.548616,-123.114725,-8,1
Turner,OR,97392,44.807739,-122.9485,-8,1
Dillard,OR,97432,43.113502,-123.418068,-8,1
Tryon,NE,69167,41.560479,-100.98254,-6,1
Topeka,KS,66683,39.042939,-95.769657,-6,1
Lewisburg,OH,45338,39.849859,-84.54428,-5,1
Scranton,ND,58653,46.172025,-103.09161,-7,1
Teigen,MT,59084,47.173641,-108.281168,-7,1
Nesquehoning,PA,18240,40.857175,-75.84811,-5,1
Philadelphia,PA,19113,39.874179,-75.26353,-5,1
Adamstown,PA,19501,40.241588,-76.05765,-5,1
New York,NY,10185,40.780751,-73.977182,-5,1
Garden City,NY,11599,40.607574,-73.742691,-5,1
Hartford,CT,6126,41.791776,-72.718832,-5,1
Cherry Hill,NJ,8002,39.932279,-75.02266,-5,1
Hays,KS,67601,38.881082,-99.32559,-6,1
Tallulah,LA,71282,32.397286,-91.17657,-6,1
Decatur,IL,62523,39.844086,-88.95327,-6,1
Saint Albans,MO,63073,38.527729,-91.017274,-6,1
Houston,TX,77020,29.775927,-95.31836,-6,1
Oakhurst,TX,77359,30.735628,-95.30405,-6,1
Corpus Christi,TX,78411,27.733058,-97.38542,-6,1
Sierra Blanca,TX,79841,32.624796,-103.597991,-7,1
Lexington,OK,73051,35.039068,-97.29276,-6,1
Deary,ID,83823,46.79844,-116.54841,-8,1
Douglas,AZ,85655,31.880077,-109.754263,-7,0
Pueblo,CO,81004,38.197344,-104.6331,-7,1
Mack,CO,81525,39.244427,-108.93781,-7,1
Shawnee Mission,KS,66276,38.899901,-94.831991,-6,1
Ducor,CA,93218,35.842485,-119.01483,-8,1
Lake Hughes,CA,93532,34.676708,-118.45592,-8,1
Sacramento,CA,94285,38.377411,-121.444429,-8,1
Chalkyitsik,AK,99788,66.653222,-143.72717,-9,1
Jamestown,NM,87347,35.453355,-108.45374,-7,1
Reno,NV,89515,40.541218,-119.586934,-8,1
Garrochales,PR,652,18.457453,-66.61217,-4,0
Daytona Beach,FL,32126,29.022729,-81.172169,-5,1
Livonia,NY,14487,42.809908,-77.65301,-5,1
Richmond,VA,23220,37.549396,-77.45739,-5,1
Washington,DC,20307,38.893311,-77.014647,-5,1
Chaptico,MD,20621,38.330254,-76.80782,-5,1
Middleport,PA,17953,40.727464,-76.08556,-5,1
Aldenville,PA,18401,41.615989,-75.274708,-5,1
Greentown,PA,18426,41.337195,-75.27069,-5,1
Glen Mills,PA,19342,39.897677,-75.50109,-5,1
Trenton,NJ,8645,40.280531,-74.712018,-5,1
Sayreville,NJ,8872,40.461605,-74.3474,-5,1
Maunabo,PR,707,18.014505,-65.91018,-4,0
Rowe,MA,1367,42.694883,-72.90962,-5,1
Worcester,MA,1601,42.265275,-71.879415,-5,1
Bloomville,NY,13739,42.364673,-74.78034,-5,1
Morris,NY,13792,42.509167,-75.208242,-5,1
East Poland,ME,4230,44.062672,-70.327049,-5,1
Ballico,CA,95303,37.46994,-120.67607,-8,1
Modesto,CA,95353,37.60396,-120.937052,-8,1
El Paso,TX,88510,31.694842,-106.299987,-7,1
Reno,NV,89501,39.52616,-119.81367,-8,1
Culver City,CA,90230,33.997179,-118.40145,-8,1
Honolulu,HI,96835,24.859832,-168.021815,-10,0
Juntura,OR,97911,43.722896,-118.07394,-7,1
Rancho Mirage,CA,92270,33.762944,-116.42249,-8,1
Daggett,CA,92327,34.866837,-116.86379,-8,1
Knoxville,AR,72845,35.376739,-93.35706,-6,1
Burlington,OK,73722,36.920802,-98.38429,-6,1
Tulsa,OK,74152,36.139826,-96.029725,-6,1
Redbird,OK,74458,35.963567,-95.513856,-6,1
Shawnee,OK,74802,35.365621,-96.959601,-6,1
Little Elm,TX,75806,33.169075,-96.904315,-6,1
Omaha,NE,68101,41.291736,-96.171104,-6,1
Springfield,IL,62703,39.7715,-89.63612,-6,1
Millersville,MO,63766,37.437077,-89.85836,-6,1
Clever,MO,65631,37.015404,-93.43738,-6,1
Pine Bluffs,NE,82082,41.181106,-104.00078,-7,1
Arlington,TX,76094,32.771419,-97.291484,-6,1
Waller,TX,77874,30.049881,-95.929015,-6,1
Waterloo,IL,62298,38.325969,-90.14606,-6,1
Weslaco,TX,78599,26.409709,-98.224206,-6,1
Colorado Springs,CO,80903,38.834282,-104.81654,-7,1
Mcgrew,NE,69353,41.746944,-103.416351,-7,1
Curtis,AR,71728,34.010316,-93.097627,-6,1
Monroe,IA,50170,41.528347,-93.10517,-6,1
Rives Junction,MI,49277,42.395023,-84.46144,-5,1
Winston Salem,NC,27152,36.027482,-80.20728,-5,1
Lexington,NC,27292,35.775789,-80.23174,-5,1
Robersonville,NC,27871,35.821436,-77.26186,-5,1
Rapidan,VA,22733,38.324175,-78.05877,-5,1
Richmond,VA,23229,37.593546,-77.56271,-5,1
South Bristol,ME,4568,43.863902,-69.55874,-5,1
Lansing,NY,14882,42.564191,-76.54077,-5,1
Santa Fe,TX,77510,29.371171,-95.08552,-6,1
Corpus Christi,TX,78468,27.777,-97.463213,-6,1
Austin,TX,78720,30.326374,-97.771258,-6,1
Meadow,TX,79345,33.344598,-102.28814,-6,1
Schaumburg,IL,60192,42.065827,-88.21399,-6,1
Karbers Ridge,IL,62955,37.500757,-88.238292,-6,1
Sterlington,LA,71280,32.700356,-92.08283,-6,1
Springfield,MO,65803,37.257053,-93.29015,-6,1
Rosalie,NE,68055,42.053783,-96.50536,-6,1
Salt Lake City,UT,84121,40.625621,-111.8158,-7,1
Tucson,AZ,85731,32.088034,-110.708174,-7,0
Saint Johns,AZ,85936,34.558663,-109.40254,-7,0
Dallas,TX,75390,32.767268,-96.777626,-6,1
Fort Smith,AR,72904,35.406185,-94.39103,-6,1
Tipton,OK,73570,34.500298,-99.12375,-6,1
Southard,OK,73770,36.058133,-98.588383,-6,1
Plymouth,NY,13832,42.650584,-75.65761,-5,1
Pittsburgh,PA,15210,40.409219,-79.98948,-5,1
Grand Valley,PA,16420,41.700333,-79.54788,-5,1
Osteen,FL,32764,28.834172,-81.0948,-5,1
Seffner,FL,33584,27.987925,-82.28819,-5,1
Atlantic,VA,23303,37.892445,-75.51107,-5,1
Norton,WV,26285,38.934414,-79.96518,-5,1
Martinsdale,MT,59053,46.491523,-110.50499,-7,1
Jenison,MI,49428,42.904275,-85.82314,-5,1
Carp Lake,MI,49718,45.714093,-84.79969,-5,1
Bradford,IA,50041,42.632923,-93.2459,-6,1
Sioux City,IA,51102,42.368406,-96.317951,-6,1
Cedar Rapids,IA,52411,42.049941,-91.72511,-6,1
Burnett,WI,53922,43.518602,-88.71347,-6,1
Novelty,MO,63460,40.011886,-92.20242,-6,1
Oxford,OH,45056,39.498751,-84.7407,-5,1
Xenia,OH,45385,39.682836,-83.92144,-5,1
Stamps,AR,71860,33.35996,-93.49293,-6,1
Lakeville,MI,48366,42.803277,-83.18412,-5,1
Mount Carroll,IL,61053,42.1009,-89.98255,-6,1
Saint Joseph,IL,61873,40.124202,-88.03401,-6,1
Columbia,SC,29203,34.066271,-81.02492,-5,1
Scottdale,GA,30079,33.791537,-84.25994,-5,1
Cleveland,OH,44121,41.526151,-81.53309,-5,1
Independence,OH,44131,41.391753,-81.65816,-5,1
West Point,GA,31833,32.867469,-85.13779,-5,1
McDowell,VA,24458,38.322663,-79.54418,-5,1
Charleston,WV,25337,38.296818,-81.554655,-5,1
Peach Creek,WV,25639,37.878311,-81.96519,-5,1
Boley,OK,74829,35.49596,-96.48051,-6,1
Salt Lake City,UT,84107,40.659997,-111.88394,-7,1
Tucson,AZ,85711,32.216326,-110.88511,-7,0
Santa Cruz,CA,95065,37.010322,-121.98523,-8,1
Volcano,CA,95689,38.473857,-120.59421,-8,1
East Springfield,PA,16411,41.981289,-80.44277,-5,1
Glen Richey,PA,16837,40.945702,-78.4745,-5,1
New York,NY,10165,40.752354,-73.9789,-5,1
Huletts Landing,NY,12841,43.642332,-73.50948,-5,1
Huntington,WV,25703,38.421443,-82.41924,-5,1
Mineral Wells,WV,26120,39.218276,-81.497865,-5,1
Alexandria,VA,22303,38.792863,-77.07964,-5,1
Lyons,NY,14489,43.076715,-76.99231,-5,1
Blanco,OK,74528,34.722059,-95.76125,-6,1
Shawnee,OK,74804,35.375188,-96.93162,-6,1
Wilmer,TX,75172,32.598845,-96.6831,-6,1
Killeen,TX,76546,31.036287,-97.492017,-6,1
Edwards,CO,81632,39.620748,-106.6148,-7,1
Bosler,WY,82051,41.601379,-105.65207,-7,1
Lost Springs,WY,82224,42.792664,-104.94156,-7,1
Dragoon,AZ,85609,32.036365,-110.04581,-7,0
Aiken,TX,79221,34.071514,-101.30313,-6,1
Mcarthur,CA,96056,41.114424,-121.332,-8,1
Mohave Valley,AZ,86440,34.888406,-114.57354,-7,0
Tesuque,NM,87574,35.787442,-105.915713,-7,1
Santa Teresa,NM,88008,31.879712,-106.71763,-7,1
El Paso,TX,88595,31.694842,-106.299987,-7,1
Reno,NV,89521,39.395387,-119.72735,-8,1
Centenary,SC,29519,34.028989,-79.3594,-5,1
Atlanta,GA,30365,33.844371,-84.47405,-5,1
Braselton,GA,30517,34.121974,-83.78604,-5,1
Athens,AL,35614,34.860179,-87.06231,-6,1
Alma,AL,36501,31.463968,-87.73883,-6,1
Middletown,OH,45044,39.482957,-84.38393,-5,1
Burkettsville,OH,45310,40.352158,-84.6448,-5,1
Sheridan,IN,46069,40.134736,-86.21885,-5,0
Demotte,IN,46310,41.179017,-87.24265,-6,1
Burlington,IN,46915,40.495181,-86.394248,-5,0
Middlesboro,KY,40965,36.617181,-83.72186,-5,1
Mason,KY,41054,38.593226,-84.578552,-5,1
Owls Head,ME,4842,44.086989,-69.104234,-5,1
North Troy,VT,5859,44.963802,-72.41782,-5,1
North Andover,MA,1845,42.683841,-71.11171,-5,1
Amelia Court House,VA,23002,37.338511,-77.95893,-5,1
McCoy,VA,24111,37.174227,-80.395698,-5,1
Selbyville,WV,26236,38.752157,-80.23537,-5,1
Gratz,PA,17030,40.608245,-76.737545,-5,1
Schaefferstown,PA,17088,40.299051,-76.29673,-5,1
Aspers,PA,17304,39.969711,-77.218,-5,1
Dunlo,PA,15930,40.294347,-78.71981,-5,1
Norwalk,CT,6856,41.111196,-73.420363,-5,1
Island Heights,NJ,8732,39.942616,-74.14689,-5,1
Rego Park,NY,11374,40.724945,-73.8609,-5,1
Vernalis,CA,95385,37.609781,-121.26784,-8,1
Camino,CA,95709,38.748112,-120.67463,-8,1
Gladstone,OR,97027,45.385642,-122.59272,-8,1
Selbyville,DE,19975,38.463751,-75.15642,-5,1
Yorkville,IL,60560,41.631342,-88.43996,-6,1
Sparland,IL,61565,41.036199,-89.48336,-6,1
Fairfax,MO,64446,40.321432,-95.41748,-6,1
Helena,MO,64459,39.917997,-94.64152,-6,1
Kerrick,OK,79051,36.531076,-102.33198,-6,1
Black Hawk,CO,80422,39.813744,-105.50875,-7,1
Culdesac,ID,83524,46.363204,-116.63906,-8,1
Glenpool,OK,74033,35.951244,-96.00803,-6,1
Tropic,UT,84776,37.650853,-112.07946,-7,1
North Salt Lake,UT,84910,40.858481,-111.898438,-7,1
Phoenix,AZ,85097,33.276539,-112.18717,-7,0
Fort Benton,MT,59442,47.83055,-110.64869,-7,1
Mundelein,IL,60060,42.263623,-88.01172,-6,1
Jackson,MS,39210,32.325012,-90.17902,-6,1
Waynesburg,KY,40489,37.351221,-84.62099,-5,1
Monticello,FL,32344,30.530854,-83.88017,-5,1
Westville,OH,43083,40.102185,-83.83786,-5,1
Burghill,OH,44404,41.340211,-80.536,-5,1
Auburn,IA,51433,42.279474,-94.88642,-6,1
Moravia,IA,52571,40.86655,-92.84446,-6,1
Clinton,WI,53525,42.551253,-88.85412,-6,1
Peoria,IL,61643,40.744179,-89.718401,-6,1
Amarillo,TX,79114,35.050003,-101.817485,-6,1
El Paso,TX,79994,31.694842,-106.299987,-7,1
Buena Vista,CO,81211,38.867111,-106.14664,-7,1
Stratford,OK,74872,34.793533,-96.97738,-6,1
Overton,TX,75684,32.26958,-94.94935,-6,1
Ashley,ND,58413,46.052308,-99.27476,-6,1
Lima,MT,59739,44.712015,-112.25568,-7,1
Peach Bottom,PA,17563,39.767658,-76.1749,-5,1
Little Meadows,PA,18830,41.957125,-76.11639,-5,1
Kennett Square,PA,19348,39.858137,-75.71227,-5,1
Pittsburgh,PA,15224,40.463463,-79.94612,-5,1
New Wilmington,PA,16172,41.119992,-80.333192,-5,1
Huntington,WV,25725,38.413384,-82.277401,-5,1
Slab Fork,WV,25920,37.683749,-81.34359,-5,1
Glady,WV,26268,38.780919,-79.74674,-5,1
Alma,WV,26320,39.41849,-80.80604,-5,1
Biscoe,NC,27209,35.354158,-79.76839,-5,1
Denton,NC,27239,35.618434,-80.10517,-5,1
Macon,NC,27551,36.474898,-78.04505,-5,1
Durham,NC,27704,36.034561,-78.86892,-5,1
Stumpy Point,NC,27978,35.698493,-75.772775,-5,1
Dunn,NC,28335,35.350774,-78.625362,-5,1
Sparta,GA,31087,33.260235,-83.00647,-5,1
Dania,FL,33004,26.051916,-80.14526,-5,1
Jupiter,FL,33477,26.924709,-80.08119,-5,1
Tampa,FL,33675,27.871964,-82.438841,-5,1
Tampa,FL,33680,27.871964,-82.438841,-5,1
Dunnellon,FL,34431,29.131665,-82.49726,-5,1
Jacksboro,TN,37757,36.326509,-84.17277,-5,1
Oak Vale,MS,39656,31.458217,-89.93268,-6,1
Mount Perry,OH,43760,39.888751,-82.19224,-5,1
Wausau,WI,54402,44.900936,-89.7701,-6,1
Spring Grove,MN,55974,43.57279,-91.65004,-6,1
Rochester,MI,48306,42.708151,-83.16584,-5,1
Saginaw,MI,48604,43.473075,-83.94479,-5,1
Filer City,MI,49634,44.215959,-86.29048,-5,1
Morris,NY,13808,42.532969,-75.25536,-5,1
Buffalo,NY,14261,42.768413,-78.887094,-5,1
Painted Post,NY,14870,42.173481,-77.11844,-5,1
Jeannette,PA,15644,40.329238,-79.61469,-5,1
Johnstown,PA,15901,40.325374,-78.91485,-5,1
Washington,DC,20015,38.96516,-77.06737,-5,1
Frostburg,MD,21532,39.64612,-78.93778,-5,1
Ruckersville,VA,22968,38.233717,-78.41009,-5,1
Cornish,NH,3745,43.476337,-72.33337,-5,1
Shiloh,NJ,8353,39.458114,-75.29761,-5,1
Princeton Junction,NJ,8550,40.292358,-74.60902,-5,1
Ronda,NC,28670,36.204458,-80.93481,-5,1
Lake Katrine,NY,12449,41.993639,-73.99843,-5,1
Olmstedville,NY,12857,43.795443,-73.93994,-5,1
